target_screen_name,target_party,target,source,source_party,label,weight
markuskurthmdb,Greens,326,177,Greens,Katrin Göring-Eckardt,1
markuskurthmdb,Greens,326,184,Greens,Die Gruenen Bundestag,1
markuskurthmdb,Greens,326,263,Greens,Katharina Dröge,1
markuskurthmdb,Greens,326,264,Greens,Katja Dörner,1
markuskurthmdb,Greens,326,365,Greens,Monika Lazar,1
markuskurthmdb,Greens,326,93,Greens,Corinna Rüffer,2
MarkusTressel,Greens,328,100,Greens,Daniela Wagner,1
MarkusTressel,Greens,328,184,Greens,Die Gruenen Bundestag,2
MarkusTressel,Greens,328,263,Greens,Katharina Dröge,1
MarkusTressel,Greens,328,365,Greens,Monika Lazar,1
MarkusTressel,Greens,328,450,Greens,Stefan Schmidt,1
Martin_Hess_AfD,AfD,329,159,AfD,Frank Pasemann,15
Martin_Hess_AfD,AfD,329,185,AfD,Götz Frömming,7
Martin_Hess_AfD,AfD,329,313,AfD,Marc Bernhard,1
Martin_Hess_AfD,AfD,329,412,AfD,Peter Felser,1
Martin_Hess_AfD,AfD,329,431,AfD,René Springer,14
Martin_Hess_AfD,AfD,329,432,AfD,Martin Renner,2
Martin_Hess_AfD,AfD,329,442,AfD,Sebastian Münzenmaier,1
Martin_Hess_AfD,AfD,329,451,AfD,Jörg Schneider,7
Martin_Hess_AfD,AfD,329,468,AfD,Stephan Brandner,4
Martin_Hess_AfD,AfD,329,499,AfD,Thomas Ehrhorn,1
Martin_Hess_AfD,AfD,329,518,AfD,Udo Hemmelgarn,6
Martin_Hess_AfD,AfD,329,6,AfD,AfD,1
Martin_Sichert,AfD,330,422,AfD,Lothar Maier,1
Martin_Sichert,AfD,330,431,AfD,René Springer,1
MartinaRenner,The Left,331,107,The Left,Die Linke,36
MartinaRenner,The Left,331,11,The Left,Gökay Akbulut,10
MartinaRenner,The Left,331,117,The Left,Doris Achelwilm,20
MartinaRenner,The Left,331,168,The Left,Friedrich Straetmanns,8
MartinaRenner,The Left,331,218,Greens,Irene Mihalic,2
MartinaRenner,The Left,331,266,The Left,Katja Kipping,6
MartinaRenner,The Left,331,270,The Left,Katrin Werner,1
MartinaRenner,The Left,331,279,The Left,Kirsten Tackmann,31
MartinaRenner,The Left,331,28,The Left,Andrej Hunko,1
MartinaRenner,The Left,331,284,Greens,Konstantin von Notz,3
MartinaRenner,The Left,331,294,The Left,Lorenz Gösta Beutin,14
MartinaRenner,The Left,331,298,The Left,Die Linke Bundestag,155
MartinaRenner,The Left,331,300,The Left,Gesine Lötzsch,1
MartinaRenner,The Left,331,32,The Left,Anke Domscheit-Berg,5
MartinaRenner,The Left,331,361,The Left,Michel Brandt,5
MartinaRenner,The Left,331,382,The Left,Nicole Gohlke,5
MartinaRenner,The Left,331,385,The Left,Niema Movassat,6
MartinaRenner,The Left,331,390,The Left,Norbert Müller,25
MartinaRenner,The Left,331,40,The Left,Bernd Riexinger,5
MartinaRenner,The Left,331,402,The Left,Pascal Meiser,6
MartinaRenner,The Left,331,416,The Left,Petra Sitte,2
MartinaRenner,The Left,331,417,The Left,Petra Pau,12
MartinaRenner,The Left,331,430,Greens,Renate Künast,1
MartinaRenner,The Left,331,444,The Left,Sabine Leidig,1
MartinaRenner,The Left,331,448,The Left,Simone Barrientos,8
MartinaRenner,The Left,331,490,The Left,Sylvia Gabelmann,2
MartinaRenner,The Left,331,537,The Left,Victor Perli,3
MartinaRenner,The Left,331,62,FDP,Benjamin Strasser,3
MartinaRenner,The Left,331,71,The Left,Caren Lay,2
MartinaRenner,The Left,331,79,The Left,Christine Buchholz,2
MartinaRenner,The Left,331,90,The Left,Cornelia Möhring,11
MartinRosemann,SPD,333,114,SPD,Sabine Dittmar,1
MartinRosemann,SPD,333,267,SPD,Katja Mast,1
MartinRosemann,SPD,333,275,SPD,Kerstin Griese,1
MartinRosemann,SPD,333,289,SPD,Lars Castellucci,1
MartinRosemann,SPD,333,304,SPD,Marianne Schieder,3
MartinRosemann,SPD,333,434,SPD,Rita Schwarzelühr-Sutter,1
MartinRosemann,SPD,333,463,SPD,SPD Bundestag,15
MartinRosemann,SPD,333,464,SPD,SPD,2
MartinRosemann,SPD,333,502,SPD,Thomas Hitschler,4
MartinRosemann,SPD,333,52,SPD,Bettina Müller,5
MartinRosemann,SPD,333,526,SPD,Ulli Nissen,1
MartinRosemann,SPD,333,532,SPD,Ute Vogt,2
MartinRosemann,SPD,333,82,Greens,Christian Kühn,1
MartinRosemann,SPD,333,85,SPD,Christian Lange,2
MartinRosemann,SPD,333,96,SPD,Dagmar Freitag,1
MartinSchulz,SPD,334,113,SPD,Dirk Wiese,1
MartinSchulz,SPD,334,166,SPD,Fritz Felgentreu,2
MartinSchulz,SPD,334,286,SPD,Elvan Korkmaz,1
MartinSchulz,SPD,334,289,SPD,Lars Castellucci,2
MartinSchulz,SPD,334,333,SPD,Martin Rosemann,5
MartinSchulz,SPD,334,463,SPD,SPD Bundestag,15
MartinSchulz,SPD,334,464,SPD,SPD,3
MartinSchulz,SPD,334,502,SPD,Thomas Hitschler,1
MartinSchulz,SPD,334,52,SPD,Bettina Müller,5
MartinSchulz,SPD,334,522,SPD,Uli Grötsch,1
MartinSchulz,SPD,334,92,SPD,Christian Petry,1
MartinSchulz,SPD,334,96,SPD,Dagmar Freitag,1
MAStrackZi,FDP,335,10,Greens,Agnieszka Brugger,1
MAStrackZi,FDP,335,104,FDP,Daniel Föst,12
MAStrackZi,FDP,335,115,Greens,Dieter Janecek,3
MAStrackZi,FDP,335,147,FDP,FDP,70
MAStrackZi,FDP,335,149,FDP,FDP Bundestag,24
MAStrackZi,FDP,335,17,FDP,Alexander Müller,4
MAStrackZi,FDP,335,189,FDP,Gyde Jensen,1
MAStrackZi,FDP,335,204,SPD,Wolfgang Hellmich,1
MAStrackZi,FDP,335,205,FDP,Markus Herbrand,1
MAStrackZi,FDP,335,212,FDP,Christoph Hoffmann,3
MAStrackZi,FDP,335,213,FDP,Reinhard Houben,1
MAStrackZi,FDP,335,237,FDP,Johannes Vogel,5
MAStrackZi,FDP,335,245,FDP,Judith Skudelny,1
MAStrackZi,FDP,335,253,FDP,Katharina Willkomm,3
MAStrackZi,FDP,335,271,FDP,Katrin Helling-Plahr,1
MAStrackZi,FDP,335,282,FDP,Lukas Köhler,1
MAStrackZi,FDP,335,283,FDP,Konstantin Kuhle,3
MAStrackZi,FDP,335,288,FDP,Alexander Graf Lambsdorff,7
MAStrackZi,FDP,335,316,FDP,Marco Buschmann,1
MAStrackZi,FDP,335,318,FDP,Marcus Faber,2
MAStrackZi,FDP,335,335,FDP,Marie-Agnes Strack-Zimmermann,9
MAStrackZi,FDP,335,340,The Left,Matthias Höhn,1
MAStrackZi,FDP,335,356,FDP,Michael Georg Link,2
MAStrackZi,FDP,335,380,FDP,Nicole Bauer,1
MAStrackZi,FDP,335,394,FDP,Olaf in der Beek,8
MAStrackZi,FDP,335,399,FDP,Otto Fricke,2
MAStrackZi,FDP,335,414,CDU,Peter Tauber,2
MAStrackZi,FDP,335,428,FDP,Hagen Reinhold,9
MAStrackZi,FDP,335,446,FDP,Sandra Weeser,14
MAStrackZi,FDP,335,461,SPD,Sören Bartol,1
MAStrackZi,FDP,335,479,CDU,Sebastian Steineke,1
MAStrackZi,FDP,335,494,FDP,Thomas Sattelberger,2
MAStrackZi,FDP,335,510,Greens,Tobias Lindner,1
MAStrackZi,FDP,335,517,CDU,Tankred Schipanski,1
MAStrackZi,FDP,335,52,SPD,Bettina Müller,1
MAStrackZi,FDP,335,523,FDP,Ulla Ihnen,3
MAStrackZi,FDP,335,527,FDP,Andrew Ullmann,2
MAStrackZi,FDP,335,60,FDP,Britta Dassler,1
MAStrackZi,FDP,335,62,FDP,Benjamin Strasser,4
MAStrackZi,FDP,335,67,FDP,Christian Jung,2
MAStrackZi,FDP,335,68,FDP,Christian Lindner,3
MAStrackZi,FDP,335,69,FDP,Christine Aschenberg-Dugnus,2
MAStrackZi,FDP,335,97,FDP,Daniela Kluckert,1
matschie,SPD,336,229,SPD,Jens Zimmermann,1
matschie,SPD,336,333,SPD,Martin Rosemann,4
matschie,SPD,336,463,SPD,SPD Bundestag,4
MatthiasGastel,Greens,337,136,Greens,Erhard Grundl,1
MatthiasGastel,Greens,337,146,Greens,Franziska Brantner,3
MatthiasGastel,Greens,337,184,Greens,Die Gruenen Bundestag,11
MatthiasGastel,Greens,337,217,Greens,Ingrid Nestle,1
MatthiasGastel,Greens,337,256,Greens,Kai Gehring[210],1
MatthiasGastel,Greens,337,284,Greens,Konstantin von Notz,1
MatthiasGastel,Greens,337,309,Greens,Manuela Rottmann,2
MatthiasGastel,Greens,337,328,Greens,Markus Tressel,1
MatthiasGastel,Greens,337,450,Greens,Stefan Schmidt,1
MatthiasGastel,Greens,337,480,Greens,Stephan Kühn,4
MatthiasGastel,Greens,337,486,Greens,Sven-Christian Kindler,3
MatthiasGastel,Greens,337,53,Greens,Bettina Hoffmann,1
MatthiasGastel,Greens,337,545,Greens,Wolfgang Strengmann-Kuhn,1
MatthiasGastel,Greens,337,78,Greens,Cem Özdemir,6
MatthiasHauer,CDU,338,115,Greens,Dieter Janecek,3
MatthiasHauer,CDU,338,119,CSU,Dorothee Bär,4
MatthiasHauer,CDU,338,123,CDU,Andreas Nick,15
MatthiasHauer,CDU,338,138,CDU,Erwin Rüddel,2
MatthiasHauer,CDU,338,142,FDP,Frank Schäffler,1
MatthiasHauer,CDU,338,143,The Left,Fabio De Masi,6
MatthiasHauer,CDU,338,17,FDP,Alexander Müller,1
MatthiasHauer,CDU,338,176,CDU,Gitta Connemann,1
MatthiasHauer,CDU,338,193,CSU,Florian Hahn,4
MatthiasHauer,CDU,338,208,CDU,Heribert Hirte,7
MatthiasHauer,CDU,338,231,CDU,Jan-Marco Luczak,4
MatthiasHauer,CDU,338,237,FDP,Johannes Vogel,1
MatthiasHauer,CDU,338,241,CDU,Johannes Steiniger,5
MatthiasHauer,CDU,338,264,Greens,Katja Dörner,1
MatthiasHauer,CDU,338,283,FDP,Konstantin Kuhle,1
MatthiasHauer,CDU,338,293,SPD,Leni Breymaier,1
MatthiasHauer,CDU,338,299,Greens,Lisa Paus,3
MatthiasHauer,CDU,338,324,CDU,Marian Wendt,2
MatthiasHauer,CDU,338,338,CDU,Matthias Hauer,19
MatthiasHauer,CDU,338,34,CDU,Antje Tillmann,5
MatthiasHauer,CDU,338,341,FDP,Matthias Nölke,1
MatthiasHauer,CDU,338,351,CDU,Michael Meister,30
MatthiasHauer,CDU,338,354,CDU,Michael Grosse-Brömer,2
MatthiasHauer,CDU,338,371,CDU,Sepp Müller,23
MatthiasHauer,CDU,338,374,CDU,Michael von Abercron,1
MatthiasHauer,CDU,338,377,CDU,Nadine Schön,1
MatthiasHauer,CDU,338,388,CDU,Nina Warken,3
MatthiasHauer,CDU,338,398,FDP,Oliver Luksic,1
MatthiasHauer,CDU,338,406,CDU,Paul Ziemiak,1
MatthiasHauer,CDU,338,408,CDU,Peter Stein,2
MatthiasHauer,CDU,338,414,CDU,Peter Tauber,3
MatthiasHauer,CDU,338,423,CDU,Patrick Schnieder,2
MatthiasHauer,CDU,338,437,CDU,Roderich Kiesewetter,14
MatthiasHauer,CDU,338,438,CDU,Ronja Kemmer,2
MatthiasHauer,CDU,338,459,CSU,Stefan Müller,2
MatthiasHauer,CDU,338,479,CDU,Sebastian Steineke,16
MatthiasHauer,CDU,338,517,CDU,Tankred Schipanski,11
MatthiasHauer,CDU,338,77,CDU,CDU CSU Bundestag,71
MatthiasHauer,CDU,338,78,Greens,Cem Özdemir,1
MatthiasHauer,CDU,338,84,CDU,Christian Hirte,3
MatthiasHoehn,The Left,340,101,SPD,Dennis Rohde,1
MatthiasHoehn,The Left,340,107,The Left,Die Linke,1
MatthiasHoehn,The Left,340,11,The Left,Gökay Akbulut,1
MatthiasHoehn,The Left,340,168,The Left,Friedrich Straetmanns,4
MatthiasHoehn,The Left,340,223,The Left,Jan Korte,1
MatthiasHoehn,The Left,340,251,The Left,Jutta Krellmann,1
MatthiasHoehn,The Left,340,297,The Left,Sören Pellmann,1
MatthiasHoehn,The Left,340,298,The Left,Die Linke Bundestag,73
MatthiasHoehn,The Left,340,300,The Left,Gesine Lötzsch,2
MatthiasHoehn,The Left,340,331,The Left,Martina Renner,1
MatthiasHoehn,The Left,340,335,FDP,Marie-Agnes Strack-Zimmermann,1
MatthiasHoehn,The Left,340,340,The Left,Matthias Höhn,3
MatthiasHoehn,The Left,340,375,The Left,Matthias W. Birkwald,1
MatthiasHoehn,The Left,340,402,The Left,Pascal Meiser,9
MatthiasHoehn,The Left,340,414,CDU,Peter Tauber,1
MatthiasHoehn,The Left,340,416,The Left,Petra Sitte,10
MatthiasHoehn,The Left,340,417,The Left,Petra Pau,1
MatthiasHoehn,The Left,340,448,The Left,Simone Barrientos,1
MatthiasHoehn,The Left,340,47,The Left,Stefan Liebich,6
MatthiasHoehn,The Left,340,90,The Left,Cornelia Möhring,2
Matthiasnoelke,FDP,341,398,FDP,Oliver Luksic,1
MBiadaczMdB,CDU,342,426,CDU,Ralph Brinkhaus,2
MBiadaczMdB,CDU,342,437,CDU,Roderich Kiesewetter,1
MBiadaczMdB,CDU,342,438,CDU,Ronja Kemmer,2
MBiadaczMdB,CDU,342,470,CDU,Stefan Kaufmann,1
MBiadaczMdB,CDU,342,517,CDU,Tankred Schipanski,9
MBiadaczMdB,CDU,342,77,CDU,CDU CSU Bundestag,23
MdB_Lucassen,AfD,343,134,AfD,Berengar Elsner von Gronow,4
MdB_Lucassen,AfD,343,185,AfD,Götz Frömming,1
MdB_Lucassen,AfD,343,247,AfD,Jürgen Braun,2
MdB_Lucassen,AfD,343,272,AfD,Kay Gottschalk,1
MdB_Lucassen,AfD,343,432,AfD,Martin Renner,3
MdB_Lucassen,AfD,343,451,AfD,Jörg Schneider,4
MdB_Schreiber,The Left,344,137,The Left,Klaus Ernst,2
MdB_Schreiber,The Left,344,200,The Left,Heike Hänsel,1
MdB_Schreiber,The Left,344,207,The Left,Evrim Sommer,1
MdB_Schreiber,The Left,344,22,The Left,Andreas Wagner (politician),1
MdB_Schreiber,The Left,344,28,The Left,Andrej Hunko,1
MdB_Schreiber,The Left,344,294,The Left,Lorenz Gösta Beutin,1
MdB_Schreiber,The Left,344,298,The Left,Die Linke Bundestag,48
MdB_Schreiber,The Left,344,300,The Left,Gesine Lötzsch,2
MdB_Schreiber,The Left,344,484,The Left,Susanne Ferschl,4
MdB_Schreiber,The Left,344,490,The Left,Sylvia Gabelmann,1
MdB_Schreiber,The Left,344,5,The Left,Achim Kessler,1
MdB_Schreiber,The Left,344,90,The Left,Cornelia Möhring,1
MdBKlein,FDP,346,1,FDP,Martin Neumann,1
MdBKlein,FDP,346,104,FDP,Daniel Föst,4
MdBKlein,FDP,346,147,FDP,FDP,2
MdBKlein,FDP,346,149,FDP,FDP Bundestag,17
MdBKlein,FDP,346,155,FDP,Florian Toncar,1
MdBKlein,FDP,346,163,FDP,Frank Sitta,1
MdBKlein,FDP,346,212,FDP,Christoph Hoffmann,2
MdBKlein,FDP,346,225,FDP,Jens Brandenburg,2
MdBKlein,FDP,346,316,FDP,Marco Buschmann,2
MdBKlein,FDP,346,383,FDP,Nicole Westig,1
MdBKlein,FDP,346,398,FDP,Oliver Luksic,2
MdBKlein,FDP,346,399,FDP,Otto Fricke,1
MdBKlein,FDP,346,428,FDP,Hagen Reinhold,7
MdBKlein,FDP,346,429,FDP,Renata Alt,1
MdBKlein,FDP,346,467,FDP,Bettina Stark-Watzinger,1
MdBKlein,FDP,346,523,FDP,Ulla Ihnen,1
MdBKlein,FDP,346,62,FDP,Benjamin Strasser,1
MdBKlein,FDP,346,67,FDP,Christian Jung,3
MechthildHeil,CDU,349,77,CDU,CDU CSU Bundestag,6
MechthildRawert,SPD,350,463,SPD,SPD Bundestag,1
MechthildRawert,SPD,350,52,SPD,Bettina Müller,3
meister_schafft,CDU,351,77,CDU,CDU CSU Bundestag,1
MetinHakverdi,SPD,352,101,SPD,Dennis Rohde,2
MetinHakverdi,SPD,352,118,SPD,Dorothee Martin,3
MetinHakverdi,SPD,352,166,SPD,Fritz Felgentreu,6
MetinHakverdi,SPD,352,301,SPD,Lothar Binding,1
MetinHakverdi,SPD,352,304,SPD,Marianne Schieder,1
MetinHakverdi,SPD,352,333,SPD,Martin Rosemann,4
MetinHakverdi,SPD,352,352,SPD,Metin Hakverdi,2
MetinHakverdi,SPD,352,373,SPD,Detlef Müller,1
MetinHakverdi,SPD,352,384,SPD,Niels Annen,1
MetinHakverdi,SPD,352,386,SPD,Nils Schmid,1
MetinHakverdi,SPD,352,463,SPD,SPD Bundestag,4
MetinHakverdi,SPD,352,464,SPD,SPD,1
MetinHakverdi,SPD,352,96,SPD,Dagmar Freitag,1
MGrosseBroemer,CDU,354,123,CDU,Andreas Nick,6
MGrosseBroemer,CDU,354,138,CDU,Erwin Rüddel,7
MGrosseBroemer,CDU,354,193,CSU,Florian Hahn,1
MGrosseBroemer,CDU,354,199,CDU,Heike Brehmer,6
MGrosseBroemer,CDU,354,208,CDU,Heribert Hirte,1
MGrosseBroemer,CDU,354,228,CDU,Jens Spahn,1
MGrosseBroemer,CDU,354,241,CDU,Johannes Steiniger,4
MGrosseBroemer,CDU,354,27,CDU,Andreas Steier,11
MGrosseBroemer,CDU,354,306,CDU,Maik Beermann,1
MGrosseBroemer,CDU,354,314,CDU,Marc Henrichmann,1
MGrosseBroemer,CDU,354,320,CDU,Marcus Weinberg,1
MGrosseBroemer,CDU,354,324,CDU,Marian Wendt,1
MGrosseBroemer,CDU,354,34,CDU,Antje Tillmann,4
MGrosseBroemer,CDU,354,349,CDU,Mechthild Heil,1
MGrosseBroemer,CDU,354,351,CDU,Michael Meister,6
MGrosseBroemer,CDU,354,371,CDU,Sepp Müller,13
MGrosseBroemer,CDU,354,373,SPD,Detlef Müller,1
MGrosseBroemer,CDU,354,388,CDU,Nina Warken,1
MGrosseBroemer,CDU,354,396,CDU,Olav Gutting,3
MGrosseBroemer,CDU,354,398,FDP,Oliver Luksic,1
MGrosseBroemer,CDU,354,399,FDP,Otto Fricke,1
MGrosseBroemer,CDU,354,406,CDU,Paul Ziemiak,1
MGrosseBroemer,CDU,354,414,CDU,Peter Tauber,7
MGrosseBroemer,CDU,354,423,CDU,Patrick Schnieder,5
MGrosseBroemer,CDU,354,437,CDU,Roderich Kiesewetter,5
MGrosseBroemer,CDU,354,459,CSU,Stefan Müller,1
MGrosseBroemer,CDU,354,479,CDU,Sebastian Steineke,14
MGrosseBroemer,CDU,354,498,CDU,Thomas Bareiß,2
MGrosseBroemer,CDU,354,502,SPD,Thomas Hitschler,1
MGrosseBroemer,CDU,354,509,CDU,Thomas Jarzombek,1
MGrosseBroemer,CDU,354,517,CDU,Tankred Schipanski,11
MGrosseBroemer,CDU,354,547,CDU,Marco Wanderwitz,2
MGrosseBroemer,CDU,354,77,CDU,CDU CSU Bundestag,47
MGrosseBroemer,CDU,354,84,CDU,Christian Hirte,2
Mi_Muentefering,SPD,355,101,SPD,Dennis Rohde,1
Mi_Muentefering,SPD,355,113,SPD,Dirk Wiese,2
Mi_Muentefering,SPD,355,123,CDU,Andreas Nick,2
Mi_Muentefering,SPD,355,132,CDU,Elisabeth Motschmann,1
Mi_Muentefering,SPD,355,136,Greens,Erhard Grundl,1
Mi_Muentefering,SPD,355,215,SPD,Hubertus Heil,2
Mi_Muentefering,SPD,355,236,SPD,Johann Saathoff,1
Mi_Muentefering,SPD,355,24,SPD,Andreas Rimkus,1
Mi_Muentefering,SPD,355,275,SPD,Kerstin Griese,2
Mi_Muentefering,SPD,355,304,SPD,Marianne Schieder,16
Mi_Muentefering,SPD,355,333,SPD,Martin Rosemann,2
Mi_Muentefering,SPD,355,355,SPD,Michelle Müntefering,9
Mi_Muentefering,SPD,355,363,SPD,Michael Roth,1
Mi_Muentefering,SPD,355,437,CDU,Roderich Kiesewetter,1
Mi_Muentefering,SPD,355,448,The Left,Simone Barrientos,1
Mi_Muentefering,SPD,355,463,SPD,SPD Bundestag,14
Mi_Muentefering,SPD,355,464,SPD,SPD,10
Mi_Muentefering,SPD,355,465,SPD,Svenja Stadler,1
Mi_Muentefering,SPD,355,532,SPD,Ute Vogt,1
michael_g_link,FDP,356,141,FDP,Michael Theurer,1
michael_g_link,FDP,356,147,FDP,FDP,3
michael_g_link,FDP,356,149,FDP,FDP Bundestag,8
michael_g_link,FDP,356,169,FDP,Gerald Ullrich,1
michael_g_link,FDP,356,189,FDP,Gyde Jensen,2
michael_g_link,FDP,356,192,FDP,Thomas Hacker,2
michael_g_link,FDP,356,225,FDP,Jens Brandenburg,1
michael_g_link,FDP,356,237,FDP,Johannes Vogel,1
michael_g_link,FDP,356,245,FDP,Judith Skudelny,1
michael_g_link,FDP,356,283,FDP,Konstantin Kuhle,4
michael_g_link,FDP,356,398,FDP,Oliver Luksic,3
michael_g_link,FDP,356,428,FDP,Hagen Reinhold,5
michael_g_link,FDP,356,429,FDP,Renata Alt,1
michael_g_link,FDP,356,527,FDP,Andrew Ullmann,1
michael_g_link,FDP,356,62,FDP,Benjamin Strasser,1
michael_g_link,FDP,356,67,FDP,Christian Jung,1
michael_g_link,FDP,356,97,FDP,Daniela Kluckert,1
michael_thews,SPD,357,357,SPD,Michael Thews,1
michael_thews,SPD,357,463,SPD,SPD Bundestag,7
michael_thews,SPD,357,464,SPD,SPD,3
michael_thews,SPD,357,526,SPD,Ulli Nissen,3
MichaelFrieser,CSU,358,119,CSU,Dorothee Bär,1
MichaelFrieser,CSU,358,193,CSU,Florian Hahn,1
MichaelFrieser,CSU,358,437,CDU,Roderich Kiesewetter,1
MichaelFrieser,CSU,358,547,CDU,Marco Wanderwitz,1
MichaelFrieser,CSU,358,77,CDU,CDU CSU Bundestag,2
michel_brandt_,The Left,361,107,The Left,Die Linke,4
michel_brandt_,The Left,361,11,The Left,Gökay Akbulut,8
michel_brandt_,The Left,361,117,The Left,Doris Achelwilm,11
michel_brandt_,The Left,361,137,The Left,Klaus Ernst,1
michel_brandt_,The Left,361,168,The Left,Friedrich Straetmanns,3
michel_brandt_,The Left,361,207,The Left,Evrim Sommer,2
michel_brandt_,The Left,361,22,The Left,Andreas Wagner (politician),1
michel_brandt_,The Left,361,234,The Left,Jörg Cezanne,1
michel_brandt_,The Left,361,266,The Left,Katja Kipping,4
michel_brandt_,The Left,361,279,The Left,Kirsten Tackmann,6
michel_brandt_,The Left,361,294,The Left,Lorenz Gösta Beutin,13
michel_brandt_,The Left,361,298,The Left,Die Linke Bundestag,118
michel_brandt_,The Left,361,32,The Left,Anke Domscheit-Berg,2
michel_brandt_,The Left,361,331,The Left,Martina Renner,1
michel_brandt_,The Left,361,375,The Left,Matthias W. Birkwald,2
michel_brandt_,The Left,361,382,The Left,Nicole Gohlke,4
michel_brandt_,The Left,361,385,The Left,Niema Movassat,4
michel_brandt_,The Left,361,390,The Left,Norbert Müller,5
michel_brandt_,The Left,361,40,The Left,Bernd Riexinger,2
michel_brandt_,The Left,361,402,The Left,Pascal Meiser,1
michel_brandt_,The Left,361,444,The Left,Sabine Leidig,6
michel_brandt_,The Left,361,448,The Left,Simone Barrientos,13
michel_brandt_,The Left,361,490,The Left,Sylvia Gabelmann,8
michel_brandt_,The Left,361,539,The Left,Kathrin Vogler,2
michel_brandt_,The Left,361,556,The Left,Hubertus Zdebel,1
michel_brandt_,The Left,361,79,The Left,Christine Buchholz,4
michel_brandt_,The Left,361,90,The Left,Cornelia Möhring,23
MiRo_SPD,SPD,363,113,SPD,Dirk Wiese,7
MiRo_SPD,SPD,363,118,SPD,Dorothee Martin,1
MiRo_SPD,SPD,363,119,CSU,Dorothee Bär,1
MiRo_SPD,SPD,363,123,CDU,Andreas Nick,3
MiRo_SPD,SPD,363,136,Greens,Erhard Grundl,1
MiRo_SPD,SPD,363,166,SPD,Fritz Felgentreu,2
MiRo_SPD,SPD,363,204,SPD,Wolfgang Hellmich,1
MiRo_SPD,SPD,363,241,CDU,Johannes Steiniger,1
MiRo_SPD,SPD,363,243,SPD,Johannes Schraps,2
MiRo_SPD,SPD,363,257,SPD,Elisabeth Kaiser,1
MiRo_SPD,SPD,363,275,SPD,Kerstin Griese,5
MiRo_SPD,SPD,363,283,FDP,Konstantin Kuhle,1
MiRo_SPD,SPD,363,289,SPD,Lars Castellucci,2
MiRo_SPD,SPD,363,290,SPD,Lars Klingbeil,2
MiRo_SPD,SPD,363,304,SPD,Marianne Schieder,17
MiRo_SPD,SPD,363,311,Greens,Manuel Sarrazin,1
MiRo_SPD,SPD,363,333,SPD,Martin Rosemann,56
MiRo_SPD,SPD,363,355,SPD,Michelle Müntefering,9
MiRo_SPD,SPD,363,363,SPD,Michael Roth,2
MiRo_SPD,SPD,363,384,SPD,Niels Annen,2
MiRo_SPD,SPD,363,386,SPD,Nils Schmid,2
MiRo_SPD,SPD,363,393,SPD,Aydan Özoğuz,1
MiRo_SPD,SPD,363,398,FDP,Oliver Luksic,3
MiRo_SPD,SPD,363,4,SPD,Achim Post,1
MiRo_SPD,SPD,363,42,SPD,Bärbel Bas,1
MiRo_SPD,SPD,363,446,FDP,Sandra Weeser,1
MiRo_SPD,SPD,363,457,SPD,Siemtje Möller,1
MiRo_SPD,SPD,363,461,SPD,Sören Bartol,4
MiRo_SPD,SPD,363,463,SPD,SPD Bundestag,55
MiRo_SPD,SPD,363,464,SPD,SPD,66
MiRo_SPD,SPD,363,502,SPD,Thomas Hitschler,3
MiRo_SPD,SPD,363,506,SPD,Timon Gremmels,2
MiRo_SPD,SPD,363,52,SPD,Bettina Müller,24
MiRo_SPD,SPD,363,522,SPD,Uli Grötsch,5
MiRo_SPD,SPD,363,526,SPD,Ulli Nissen,17
MiRo_SPD,SPD,363,532,SPD,Ute Vogt,1
MiRo_SPD,SPD,363,86,CDU,Christoph Ploß,1
MiRo_SPD,SPD,363,92,SPD,Christian Petry,1
MiRo_SPD,SPD,363,96,SPD,Dagmar Freitag,1
mischrodi,SPD,364,304,SPD,Marianne Schieder,1
mischrodi,SPD,364,333,SPD,Martin Rosemann,1
mischrodi,SPD,364,4,SPD,Achim Post,1
mischrodi,SPD,364,453,SPD,Andreas Schwarz,1
mischrodi,SPD,364,463,SPD,SPD Bundestag,3
mischrodi,SPD,364,483,SPD,Mathias Stein,1
mischrodi,SPD,364,52,SPD,Bettina Müller,2
mischrodi,SPD,364,522,SPD,Uli Grötsch,6
mischrodi,SPD,364,70,SPD,Cansel Kiziltepe,2
monikalazar,Greens,365,136,Greens,Erhard Grundl,5
monikalazar,Greens,365,177,Greens,Katrin Göring-Eckardt,1
monikalazar,Greens,365,218,Greens,Irene Mihalic,1
monikalazar,Greens,365,284,Greens,Konstantin von Notz,8
monikalazar,Greens,365,297,The Left,Sören Pellmann,1
monikalazar,Greens,365,299,Greens,Lisa Paus,1
monikalazar,Greens,365,486,Greens,Sven-Christian Kindler,1
monikalazar,Greens,365,545,Greens,Wolfgang Strengmann-Kuhn,1
MPatzeltCDU,CDU,366,363,SPD,Michael Roth,1
MPatzeltCDU,CDU,366,376,CDU,Norbert Röttgen,1
MPatzeltCDU,CDU,366,77,CDU,CDU CSU Bundestag,3
mrosek1958,AfD,367,422,AfD,Lothar Maier,3
mrosek1958,AfD,367,451,AfD,Jörg Schneider,1
mrosek1958,AfD,367,468,AfD,Stephan Brandner,7
mseesternpauly,FDP,368,149,FDP,FDP Bundestag,7
mseesternpauly,FDP,368,212,FDP,Christoph Hoffmann,1
mseesternpauly,FDP,368,226,FDP,Jens Beeck,2
mseesternpauly,FDP,368,268,FDP,Katja Suding,2
mseesternpauly,FDP,368,398,FDP,Oliver Luksic,1
